"occupation_id","label","english_translation","country_code","lang_code","preferred","hisco_id","status_id","relation_id","product_id","comtxt","provenance","link_id"
31374,"Rotevaktmästareänka","Widow, caretaker, ward","SW","SW",0,55130,11,0,0,"2","SHD",23094
31375,"Rotevaktmästarehustru","Wife, caretaker, ward","SW","SW",0,55130,11,0,0,"2","SHD",23095
31376,"Rottingfläterska","Cane plaiter","SW","SW",0,99999,0,0,0,"1","SHD",23096
31377,"Ruggare","Raiser","SW","SW",0,75990,0,26,0,"1","SHD",23097
31378,"Ruggareänka","Widow, raiser","SW","SW",0,75990,11,26,0,"2","SHD",23098
31379,"Rullerska","Roller","SW","SW",0,99999,0,0,0,"1","SHD",23099
31380,"Rullgardinsarbeterska","Roll-blind worker","SW","SW",0,99910,0,27,0,"1","SHD",23100
31381,"Rullgardinsfabriksarbeterska","Roll-blind-factory worker","SW","SW",0,99930,0,27,0,"1","SHD",23101
31382,"Rumsuthyrerska","Boarding-house manager","SW","SW",0,51040,0,0,0,"1","SHD",23102
31383,"Rustare","Armer","SW","SW",0,99999,0,0,0,"1","SHD",23103
31384,"Rusthållareänka","Widow, farmer","SW","SW",0,61110,11,0,0,"2","SHD",23104
31385,"Rustkammarföreståndare","Officer, armourer","SW","SW",0,58320,0,0,0,"1","SHD",23105
31386,"Rustkammarsmed","Blacksmith, military","SW","SW",0,83110,0,42,0,"1","SHD",23106
31387,"Rustkammarsmedänka","Widow, blacksmith, military","SW","SW",0,83110,11,42,0,"2","SHD",23107
31388,"Rustkammaruppbördsman","Tax assessor, military","SW","SW",0,31030,0,0,0,"1","SHD",23108
31389,"Rustmästareänka","Widow, officer, armourer","SW","SW",0,58320,11,0,0,"2","SHD",23109
31390,"Ryttarinna","Equestrian","SW","SW",0,18020,0,0,0,"1","SHD",23110
31391,"Ryttmästare","Officer, cavalry","SW","SW",0,58320,0,0,0,"1","SHD",23111
31392,"Ryttmästareänka","Widow, equestrian","SW","SW",0,58320,11,0,0,"2","SHD",23112
31393,"Säckarbetare","Bag maker","SW","SW",0,75990,0,26,0,"1","SHD",23113
31394,"Säckhandlare","Dealer, sacks","SW","SW",0,41030,0,28,0,"1","SHD",23114
31395,"Säcklagerska","Bag maker","SW","SW",0,75475,0,0,0,"1","SHD",23115
31396,"Säckuppköpare","Buyer, sacks","SW","SW",0,42220,0,28,0,"1","SHD",23116
31397,"Sacri ministerii kand.","Bachelor of Divinity","SW","SW",0,14120,0,0,0,"1","SHD",23117
31398,"Sadelknektänka","Widow, stable lad","SW","SW",0,62400,11,0,0,"2","SHD",23118
31399,"Sadelmakare","Saddler","SW","SW",0,80320,0,29,0,"1","SHD",23119
31400,"Sadelmakareänka","Widow, saddler","SW","SW",0,80320,11,29,0,"2","SHD",23120
31401,"Sadelmakaredotter","Daughter, saddler","SW","SW",0,80320,13,29,0,"2","SHD",23121
31402,"Sadelmakaregesäll","Saddler","SW","SW",0,80320,0,29,0,"1","SHD",23122
31403,"Sadelmakaregesällänka","Widow, saddler","SW","SW",0,80320,11,29,0,"2","SHD",23123
31404,"Sadelmakaregesällhustru","Wife, saddler","SW","SW",0,80320,11,29,0,"2","SHD",23124
31405,"Sadelmakarehustru","Wife, saddler, journeyman","SW","SW",0,80320,11,29,0,"2","SHD",23125
31406,"Sadelmakarelärling","Saddler","SW","SW",0,80320,0,29,0,"1","SHD",23126
31407,"Sadelmakaremästare","Saddler","SW","SW",0,80320,0,29,0,"1","SHD",23127
31408,"Sadelmakaremästareänka","Widow, saddler","SW","SW",0,80320,11,29,0,"2","SHD",23128
31409,"Sadelmakeriarbetare","Saddler","SW","SW",0,80320,0,29,0,"1","SHD",23129
31410,"Sadelmakeriarbetareänka","Widow, saddler","SW","SW",0,80320,11,29,0,"2","SHD",23130
31411,"Sadelmakeriarbetarehustru","Wife, saddler","SW","SW",0,80320,11,29,0,"2","SHD",23131
31412,"Sadelmakeriarbeterska","Saddler","SW","SW",0,80320,0,29,0,"1","SHD",23132
31413,"Sadelmakeriverkmästare","Saddler","SW","SW",0,80320,0,29,0,"1","SHD",23133
31414,"Sädeskontrollör","Inspector, grain","SW","SW",0,22665,0,0,0,"1","SHD",23134
31415,"Saftfabriksarbetare","Soft-drink-factory worker","SW","SW",0,99930,0,24,0,"1","SHD",23135
31416,"Sågarbetare","Sawyer","SW","SW",0,73210,0,31,0,"1","SHD",23136
31417,"Sågare","Sawyer","SW","SW",0,73210,0,31,0,"1","SHD",23137
31418,"Sågareänka","Widow, sawyer","SW","SW",0,73210,11,31,0,"2","SHD",23138
31419,"Sågarehustru","Wife, sawyer","SW","SW",0,73210,11,31,0,"2","SHD",23139
31420,"Sågbladsriktare","Sawyer","SW","SW",0,73210,0,31,0,"1","SHD",23140
31421,"Sågfabriksarbetare","Saw-factory worker","SW","SW",0,99930,0,31,0,"1","SHD",23141
31422,"Sågfilare","Filer, saw-blades","SW","SW",0,83220,0,44,0,"1","SHD",23142
31423,"Sågfilareänka","Widow, filer, saw-blades","SW","SW",0,83220,11,44,0,"2","SHD",23143
31424,"Sågförman","Production manager, saw mill","SW","SW",0,73210,0,31,0,"1","SHD",23144
31425,"Sågmästare","Production manager, saw mill","SW","SW",0,22690,0,31,0,"1","SHD",23145
31426,"Sågskärare","Sawyer","SW","SW",0,73210,0,31,0,"1","SHD",23146
31427,"Sågställare","Sawyer","SW","SW",0,73210,0,31,0,"1","SHD",23147
31428,"Sågverksägareänka","Widow, head of firm, sawmill","SW","SW",0,21220,11,31,0,"2","SHD",23148
31429,"Sågverksarbetare","Sawyer","SW","SW",0,99930,0,31,0,"1","SHD",23149
31430,"Sågverksarbetareänka","Widow, sawyer","SW","SW",0,73210,11,31,0,"2","SHD",23150
31431,"Sågverksarbetarehustru","Wife, sawyer","SW","SW",0,73210,11,31,0,"2","SHD",23151
31432,"Sågverksfaktor","Production manager, saw mill","SW","SW",0,22690,0,31,0,"1","SHD",23152
31433,"Sågverkstjänsteman","Clerk, saw mill","SW","SW",0,30000,0,0,0,"1","SHD",23153
31434,"Sakförare","Lawyer","SW","SW",0,12110,0,0,0,"1","SHD",23154
31435,"Sakförareänka","Widow, lawyer","SW","SW",0,12110,11,0,0,"2","SHD",23155
31436,"Sakförarehustru","Wife, lawyer","SW","SW",0,12110,11,0,0,"2","SHD",23156
31437,"Sällskapsdam","Lady's companion","SW","SW",0,54040,0,0,0,"1","SHD",23157
31438,"Sällskapsfröken","Lady's companion","SW","SW",0,54040,0,0,0,"1","SHD",23158
31439,"Sällskapsmamsell","Lady's companion","SW","SW",0,54040,0,0,0,"1","SHD",23159
31440,"Saltmästare","Salt master","SW","SW",0,99999,0,0,0,"1","SHD",23160
31441,"Saltmästareänka","Widow, salt master","SW","SW",0,99999,11,0,0,"2","SHD",23161
31442,"Saltmästarehustru","Wife, salt master","SW","SW",0,99999,11,0,0,"2","SHD",23162
31443,"Saltmätareänka","Widow, measurer, salt","SW","SW",0,39150,11,0,0,"2","SHD",23163
31444,"Samarit","Nurse","SW","SW",0,7210,0,0,0,"1","SHD",23164
31445,"Sämskmakare","Tanner, soft leather","SW","SW",0,76145,0,29,0,"1","SHD",23165
31446,"Sämskmakareänka","Widow, tanner, soft leather","SW","SW",0,76145,11,29,0,"2","SHD",23166
31447,"Sämskmakaregesäll","Tanner, soft leather","SW","SW",0,76145,0,29,0,"1","SHD",23167
31448,"Sämskmakeriarbetare","Tanner, soft leather","SW","SW",0,76145,0,29,0,"1","SHD",23168
31449,"Sandåkare","Hauler, sand","SW","SW",0,98620,0,0,0,"1","SHD",23169
31450,"Sandarbetare","Sand worker","SW","SW",0,99910,0,15,0,"1","SHD",23170
31451,"Sandkörare","Coachman, sand","SW","SW",0,98620,0,0,0,"1","SHD",23171
31452,"Sångare","Singer","SW","SW",0,17145,0,0,0,"1","SHD",23172
31453,"Sångareänka","Widow, singer","SW","SW",0,17145,11,0,0,"2","SHD",23173
31454,"Sångarehustru","Wife, singer","SW","SW",0,17145,11,0,0,"2","SHD",23174
31455,"Sångelev","Singer","SW","SW",0,17145,0,0,0,"1","SHD",23175
31456,"Sångerska","Singer","SW","SW",0,17145,0,0,0,"1","SHD",23176
31457,"Sångerskeelev","Singer","SW","SW",0,17145,0,0,0,"1","SHD",23177
31458,"Sängfabrikant","Production manager, bed-factory","SW","SW",0,21220,0,38,0,"1","SHD",23178
31459,"Sånglärare","Singing singing","SW","SW",0,13250,0,0,0,"1","SHD",23179
31460,"Sånglärarinna","Singing teacher","SW","SW",0,13250,0,0,0,"1","SHD",23180
31461,"Sångledare","Choir master","SW","SW",0,17150,0,0,0,"1","SHD",23181
31462,"Sångstuderande","Student, singing","SW","SW",0,17145,22,0,0,"1","SHD",23182
31463,"Sångstuderande","Student, singing","SW","SW",0,17145,22,0,0,"1","SHD",23183
31464,"Såparbetare","Soft-soap worker","SW","SW",0,99910,0,35,0,"1","SHD",23184
31465,"Såpbruksarbetare","Soft-soap-factory worker","SW","SW",0,99930,0,35,0,"1","SHD",23185
31466,"Såpfabriköränka","Widow, soft-soap-factory worker","SW","SW",0,99930,11,35,0,"2","SHD",23186
31467,"Såpfabriksarbetare","Soft-soap-factory worker","SW","SW",0,99930,0,35,0,"1","SHD",23187
31468,"Såpkokare","Soft-soap worker","SW","SW",0,99910,0,35,0,"1","SHD",23188
31469,"Sappöränka","Widow, soldier, sapper","SW","SW",0,58340,11,0,0,"2","SHD",23189
31470,"Sappörhustru","Wife, soldier, sapper","SW","SW",0,58340,11,0,0,"2","SHD",23190
31471,"Såpsjudare","Soft-soap worker","SW","SW",0,99910,0,35,0,"1","SHD",23191
31472,"Säteriägareänka","Widow, owner, estate","SW","SW",0,21110,11,0,0,"2","SHD",23192
31473,"Sättare","Compositor","SW","SW",0,92120,0,32,0,"1","SHD",23193
31474,"Sättareänka","Widow, compositor","SW","SW",0,92120,11,32,0,"2","SHD",23194
31475,"Sättarelärling","Compositor","SW","SW",0,92120,0,32,0,"1","SHD",23195
31476,"Sätteriarbetare","Compositor","SW","SW",0,92120,0,32,0,"1","SHD",23196
31477,"Sätterielev","Compositor","SW","SW",0,92120,0,32,0,"1","SHD",23197
31478,"Sätteriinnehaverska","Owner, compositor´s workshop","SW","SW",0,92120,0,32,0,"1","SHD",23198
31479,"Sätterska","Compositor","SW","SW",0,92120,0,32,0,"1","SHD",23199
31480,"Sätterskeelev","Compositor","SW","SW",0,92120,0,32,0,"1","SHD",23200
31481,"Sättmästare","Compositor","SW","SW",0,92120,0,32,0,"1","SHD",23201
31482,"Saxarbetare","Toolmaker, scissors","SW","SW",0,83220,0,44,0,"1","SHD",23202
31483,"Saxfilare","Toolmaker, scissors","SW","SW",0,83220,0,44,0,"1","SHD",23203
31484,"Scagliolarbetare","Bricklayer, scaglio","SW","SW",0,95120,0,51,0,"1","SHD",23204
31485,"Scenarbetare","Stage worker","SW","SW",0,97190,0,0,0,"1","SHD",23205
31486,"Scenograf","Stage director","SW","SW",0,17330,0,0,0,"1","SHD",23206
31487,"Schablonmakare","Stereotyper","SW","SW",0,92320,0,0,0,"1","SHD",23207
31488,"Schaktarbetare","Excavation worker","SW","SW",0,99910,0,51,0,"1","SHD",23208
31489,"Schaktmästare","Excavation foreman","SW","SW",0,22675,0,51,0,"1","SHD",23209
31490,"Schaktmästareänka","Widow, excavation foreman","SW","SW",0,22675,11,51,0,"2","SHD",23210
31491,"Schaktmästarehustru","Wife, excavation foreman","SW","SW",0,22675,11,51,0,"2","SHD",23211
31492,"Schweitzeribiträde","Pastry maker","SW","SW",0,77630,0,23,0,"1","SHD",23212
31493,"Schweitzeriförestånderska","Pastry maker","SW","SW",0,77630,0,23,0,"1","SHD",23213
31494,"Schweitzeriidkerska","Pastry maker","SW","SW",0,77630,0,23,0,"1","SHD",23214
31495,"Schweitzerimamsell","Pastry maker","SW","SW",0,77630,0,23,0,"1","SHD",23215
31496,"Schweizeriföreståndare","Pastry maker","SW","SW",0,77630,0,23,0,"1","SHD",23216
31497,"Sedelmakare","Banknote printer","SW","SW",0,92110,0,32,0,"1","SHD",23217
31498,"Sedelmakaregesällänka","Widow, printer, banknotes","SW","SW",0,92110,11,32,0,"2","SHD",23218
31499,"Sedelmakeriarbetare","Banknote printer","SW","SW",0,92110,0,32,0,"1","SHD",23219
31500,"Sedelskärare","Banknote printer","SW","SW",0,92110,0,32,0,"1","SHD",23220
31501,"Sedelskärareänka","Widow, printer, banknotes","SW","SW",0,92110,11,32,0,"2","SHD",23221
31502,"Sedeltryckare","Banknote printer","SW","SW",0,92110,0,32,0,"1","SHD",23222
31503,"Sedeltryckareänka","Widow, printer, banknotes","SW","SW",0,92110,11,32,0,"2","SHD",23223
31504,"Sedeltryckarelärling","Banknote printer","SW","SW",0,92110,0,32,0,"1","SHD",23224
31505,"Sedeltryckeriarbetare","Banknote printer","SW","SW",0,92110,0,32,0,"1","SHD",23225
31506,"Sedeltryckeriarbeterska","Banknote printer","SW","SW",0,92110,0,32,0,"1","SHD",23226
31507,"Sedeltryckerielev","Banknote printer","SW","SW",0,92110,0,32,0,"1","SHD",23227
31508,"Segelarbetare","Sailmaker","SW","SW",0,79920,0,26,0,"1","SHD",23228
31509,"Segelduksarbetarehustru","Wife, sailmaker","SW","SW",0,79920,11,26,0,"2","SHD",23229
31510,"Segelmakare","Sailmaker","SW","SW",0,79920,0,26,0,"1","SHD",23230
31511,"Segelmakareänka","Widow, sailmaker","SW","SW",0,79920,11,26,0,"2","SHD",23231
31512,"Segelmakaregesäll","Sailmaker","SW","SW",0,79920,0,26,0,"1","SHD",23232
31513,"Segelmakaregesällänka","Widow, sailmaker","SW","SW",0,79920,11,26,0,"2","SHD",23233
31514,"Segelmakarehustru","Wife, sailmaker","SW","SW",0,79920,11,26,0,"2","SHD",23234
31515,"Segelmakarelärling","Sailmaker","SW","SW",0,79920,0,26,0,"1","SHD",23235
31516,"Segelmakeriarbetare","Sailmaker","SW","SW",0,79920,0,26,0,"1","SHD",23236
31517,"Segelmakeriarbetareänka","Widow, sailmaker","SW","SW",0,79920,11,26,0,"2","SHD",23237
31518,"Segelmakeriarbetarehustru","Wife, sailmaker","SW","SW",0,79920,11,26,0,"2","SHD",23238
31519,"Segelsömmare","Sail sewer","SW","SW",0,79920,0,26,0,"1","SHD",23239
31520,"Segelsömmareänka","Widow, sail sewer","SW","SW",0,79920,11,26,0,"2","SHD",23240
31521,"Segelsömmarehustru","Wife, sail sewer","SW","SW",0,79920,11,26,0,"2","SHD",23241
31522,"Segelsömmarelärling","Sail sewer","SW","SW",0,79920,0,26,0,"1","SHD",23242
31523,"Segelsömmeriarbetare","Sail sewer","SW","SW",0,79920,0,26,0,"1","SHD",23243
31524,"Segelsömmerska","Sail sewer","SW","SW",0,79920,0,26,0,"1","SHD",23244
31525,"Sejlare","Ropemaker, special ropes","SW","SW",0,75710,0,27,0,"1","SHD",23245
31526,"Sejlareänka","Widow, ropemaker, special ropes","SW","SW",0,75710,11,27,0,"2","SHD",23246
31527,"Sejlaregesäll","Ropemaker, special ropes","SW","SW",0,75710,0,27,0,"1","SHD",23247
31528,"Sejlaregesällänka","Widow, ropemaker, special ropes","SW","SW",0,75710,11,27,0,"2","SHD",23248
31529,"Sejlarehustru","Wife, ropemaker, special ropes","SW","SW",0,75710,11,27,0,"2","SHD",23249
31530,"Sejlarelärling","Ropemaker, special ropes","SW","SW",0,75710,0,27,0,"1","SHD",23250
31531,"Sejleriarbetare","Ropemaker, special ropes","SW","SW",0,75710,0,27,0,"1","SHD",23251
31532,"Sekreterare","Secretary","SW","SW",0,32120,0,0,0,"1","SHD",23252
31533,"Sekreterare","Secretary","SW","SW",0,32120,0,0,0,"1","SHD",23253
31534,"Sekreterareänka","Widow, secretary","SW","SW",0,32120,11,0,0,"2","SHD",23254
31535,"Sekreterarehustru","Wife, secretary","SW","SW",0,32120,11,0,0,"2","SHD",23255
31536,"Seminarieadjunkt","Assistant master, seminar","SW","SW",0,13200,0,0,0,"1","SHD",23256
31537,"Seminarieadjunkt","Assistant master, seminar","SW","SW",0,13200,0,0,0,"1","SHD",23257
31538,"Seminarieadjunktänka","Widow, assistant master, seminar","SW","SW",0,13200,11,0,0,"2","SHD",23258
31539,"Seminarieelev","Student","SW","SW",0,-1,0,0,0,"1","SHD",23259
31540,"Seminarieelev","Student","SW","SW",0,-1,0,0,0,"1","SHD",23260
31541,"Seminarielärare","Teacher, seminar","SW","SW",0,13200,0,0,0,"1","SHD",23261
31542,"Seminarielärarinna","Teacher, seminar","SW","SW",0,13200,0,0,0,"1","SHD",23262
31543,"Seminarierektor","Headmaster, seminar","SW","SW",0,13940,0,0,0,"1","SHD",23263
31544,"Seminarierektoränka","Widow, headmaster, seminar","SW","SW",0,13940,11,0,0,"2","SHD",23264
31545,"Seminariestuderande","Student","SW","SW",0,-1,0,0,0,"1","SHD",23265
31546,"Seminarist","Student","SW","SW",0,-1,0,0,0,"1","SHD",23266
31547,"Seminarist","Student","SW","SW",0,-1,0,0,0,"1","SHD",23267
31548,"Separatör","Dairyman, separator","SW","SW",0,77520,0,22,0,"1","SHD",23268
31549,"Separatorarbetare","Dairyman, separator","SW","SW",0,77520,0,22,0,"1","SHD",23269
31550,"Sergeant","Officer, sergeant","SW","SW",0,58330,0,0,0,"1","SHD",23270
31551,"Sergeantänka","Widow, officer, sergeant","SW","SW",0,58330,11,0,0,"2","SHD",23271
31552,"Sergeanthustru","Wife, officer, sergeant","SW","SW",0,58330,11,0,0,"2","SHD",23272
31553,"Serveringsbiträde","Waiter","SW","SW",0,53210,0,0,0,"1","SHD",23273
31554,"Serveringselev","Waiter","SW","SW",0,53210,0,0,0,"1","SHD",23274
31555,"Serveringsförestånderska","Restaurant keeper","SW","SW",0,21430,0,0,0,"1","SHD",23275
31556,"Serveringsinnehav.","Restaurant keeper","SW","SW",0,51030,0,0,0,"1","SHD",23276
31557,"Serveringsinnehavare","Restaurant keeper","SW","SW",0,51030,0,0,0,"1","SHD",23277
31558,"Serveringsinnehaverska","Restaurant keeper","SW","SW",0,51030,0,0,0,"1","SHD",23278
31559,"Serveringsvaktmästare","Waiter","SW","SW",0,53210,0,0,0,"1","SHD",23279
31560,"Servettvikerska","Napkin folder","SW","SW",0,99999,0,0,0,"1","SHD",23280
31561,"Servitör","Waiter","SW","SW",0,53210,0,0,0,"1","SHD",23281
31562,"Servitöränka","Widow, waiter","SW","SW",0,53210,11,0,0,"2","SHD",23282
31563,"Servitörelev","Waiter","SW","SW",0,53210,0,0,0,"1","SHD",23283
31564,"Servitörhustru","Wife, waiter","SW","SW",0,53210,11,0,0,"2","SHD",23284
31565,"Servitörvaktmästare","Waiter","SW","SW",0,53210,0,0,0,"1","SHD",23285
31566,"Servitris","Waitress","SW","SW",0,53210,0,0,0,"1","SHD",23286
31567,"Sidenappretör","Silk finisher","SW","SW",0,75690,0,26,0,"1","SHD",23287
31568,"Sidenappretörlärling","Silk finisher","SW","SW",0,75690,0,26,0,"1","SHD",23288
31569,"Sidenarbetare","Silk worker","SW","SW",0,75000,0,26,0,"1","SHD",23289
31570,"Sidenarbetareänka","Widow, silk worker","SW","SW",0,75000,11,26,0,"2","SHD",23290
31571,"Sidenarbetarehustru","Wife, silk worker","SW","SW",0,75000,11,26,0,"2","SHD",23291
31572,"Sidenarbeterska","Silk worker","SW","SW",0,75000,0,26,0,"1","SHD",23292
31573,"Sidenbandväverska","Silk weaver, ribbons","SW","SW",0,75452,0,26,0,"1","SHD",23293
31574,"Sidenfabrikör","Production manager, silk-factory","SW","SW",0,21220,0,26,0,"1","SHD",23294
31575,"Sidenfabriköränka","Widow, production manager, silk-factory","SW","SW",0,21220,11,26,0,"2","SHD",23295
31576,"Sidenfabriksarbetare","Silk-factory worker","SW","SW",0,99930,0,26,0,"1","SHD",23296
31577,"Sidenfabriksarbeterska","Silk-factory worker","SW","SW",0,99930,0,26,0,"1","SHD",23297
31578,"Sidenfabriksmästareänka","Widow, production manager, silk-factory","SW","SW",0,21220,11,26,0,"2","SHD",23298
31579,"Sidenfabriksverkmästare","Production manager, silk-factory","SW","SW",0,22670,0,26,0,"1","SHD",23299
31580,"Sidenfranserska","Silk worker","SW","SW",0,75990,0,26,0,"1","SHD",23300
31581,"Sidenhandlare","Dealer, silk","SW","SW",0,41030,0,26,0,"1","SHD",23301
31582,"Sidenkramhandlarehustru","Wife, dealer, silk","SW","SW",0,41030,11,26,0,"2","SHD",23302
31583,"Sidenvävare","Silk weaver","SW","SW",0,75452,0,26,0,"1","SHD",23303
31584,"Sidenvävareänka","Widow, silk weaver","SW","SW",0,75455,11,26,0,"2","SHD",23304
31585,"Sidenvävaregesäll","Silk weaver","SW","SW",0,75452,0,26,0,"1","SHD",23305
31586,"Sidenvävaregesällänka","Widow, silk weaver","SW","SW",0,75455,11,26,0,"2","SHD",23306
31587,"Sidenväverska","Silk weaver","SW","SW",0,75452,0,26,0,"1","SHD",23307
31588,"Sidenvinderska","Silk worker","SW","SW",0,75000,0,26,0,"1","SHD",23308
31589,"Signalvakt","Signal guard","SW","SW",0,99999,0,0,0,"1","SHD",23309
31590,"Silkesarbeterska","Silk worker","SW","SW",0,75000,0,26,0,"1","SHD",23310
31591,"Silkesknyterska","Silk worker","SW","SW",0,75990,0,26,0,"1","SHD",23311
31592,"Silkesrederska","Silk worker","SW","SW",0,75990,0,26,0,"1","SHD",23312
31593,"Silkessömmerska","Sewer, silk","SW","SW",0,79510,0,27,0,"1","SHD",23313
31594,"Silkesvägerska","Silk worker","SW","SW",0,75990,0,26,0,"1","SHD",23314
31595,"Silkesväverska","Silk weaver","SW","SW",0,75452,0,26,0,"1","SHD",23315
31596,"Silkesvinderska","Silk worker","SW","SW",0,75000,0,26,0,"1","SHD",23316
31597,"Sillarbetare","Packer, fish","SW","SW",0,97152,0,0,0,"1","SHD",23317
31598,"Sillarbetareänka","Widow, packer, fish","SW","SW",0,97152,11,0,0,"2","SHD",23318
31599,"Sillhandlare","Dealer, herring","SW","SW",0,41030,0,4,0,"1","SHD",23319
31600,"Sillpackare","Packer, fish","SW","SW",0,97152,0,0,0,"1","SHD",23320
31601,"Sillpackareänka","Widow, packer, fish","SW","SW",0,97152,11,0,0,"2","SHD",23321
31602,"Silverarbetare","Silversmith","SW","SW",0,88050,0,38,0,"1","SHD",23322
31603,"Silverarbetareänka","Widow, silversmith","SW","SW",0,88050,11,38,0,"2","SHD",23323
31604,"Silverarbetarehustru","Wife, silversmith","SW","SW",0,88050,11,38,0,"2","SHD",23324
31605,"Silverarbetarelärling","Silversmith","SW","SW",0,88050,0,38,0,"1","SHD",23325
31606,"Silverarbeterska","Silversmith","SW","SW",0,88050,0,38,0,"1","SHD",23326
31607,"Silverdiskerska","Polisher, silver","SW","SW",0,55290,0,0,0,"1","SHD",23327
31608,"Silverhandlerska","Dealer, silver","SW","SW",0,41030,0,38,0,"1","SHD",23328
31609,"Silverkammarbetjänt","Servant","SW","SW",0,54020,0,0,0,"1","SHD",23329
31610,"Silverkammarbetjäntänka","Widow, servent","SW","SW",0,54020,11,0,0,"2","SHD",23330
31611,"Silverpolerare","Polisher, silver","SW","SW",0,55290,0,0,0,"1","SHD",23331
31612,"Silverpolerareänka","Widow, polisher, silver","SW","SW",0,55290,11,0,0,"2","SHD",23332
31613,"Silverpolererska","Polisher, silver","SW","SW",0,55290,0,0,0,"1","SHD",23333
31614,"Silverputserska","Polisher, silver","SW","SW",0,55290,0,0,0,"1","SHD",23334
31615,"Silverskurerska","Polisher, silver","SW","SW",0,55290,0,0,0,"1","SHD",23335
31616,"Silverslipare","Metal grinder, silver","SW","SW",0,83520,0,38,0,"1","SHD",23336
31617,"Silversliperska","Metal grinder, silver","SW","SW",0,83520,0,38,0,"1","SHD",23337
31618,"Silvertvätterska","Polisher, silver","SW","SW",0,55290,0,0,0,"1","SHD",23338
31619,"Silvervägareänka","Widow, silver weigher","SW","SW",0,99999,11,0,0,"2","SHD",23339
31620,"Simlärare","Teacher, swimming","SW","SW",0,13290,0,0,0,"1","SHD",23340
31621,"Simlärareänka","Widow, teacher, swimming","SW","SW",0,13290,11,0,0,"2","SHD",23341
31622,"Simlärarehustru","Wife, teacher, swimming","SW","SW",0,13290,11,0,0,"2","SHD",23342
31623,"Simmerska","Swimmer","SW","SW",0,18020,0,0,0,"1","SHD",23343
31624,"Sinnessjukvårdare","Medical attendant, asylum","SW","SW",0,7120,0,0,0,"1","SHD",23344
31625,"Sinteringsarbetare","Metal processer","SW","SW",0,72990,0,41,0,"1","SHD",23345
31626,"Sjåare","Docker","SW","SW",0,97120,0,0,0,"1","SHD",23346
31627,"Sjödräng","Ordinary seaman","SW","SW",0,98135,0,0,0,"1","SHD",23347
31628,"Sjödykare","Diver","SW","SW",0,59990,0,0,0,"1","SHD",23348
31629,"Sjöeldare","Stoker, ship","SW","SW",0,98220,0,0,0,"1","SHD",23349
31630,"Sjöfarandeänka","Widow, seafarer","SW","SW",0,98135,11,0,0,"2","SHD",23350
31631,"Sjöfarandehustru","Wife, seafarer","SW","SW",0,98135,11,0,0,"2","SHD",23351
31632,"Sjöfarare","Seafarer","SW","SW",0,98135,0,0,0,"1","SHD",23352
31633,"Sjöförsäkringsbolagstjänsteman","Insurance agent","SW","SW",0,39350,0,0,0,"1","SHD",23353
31634,"Sjöförsäkringskontorist","Insurance agent","SW","SW",0,39350,0,0,0,"1","SHD",23354
31635,"Sjökadett","Officer, naval cadet","SW","SW",0,58330,0,0,0,"1","SHD",23355
31636,"Sjökapten","Ships captain","SW","SW",0,4217,0,0,0,"1","SHD",23356
31637,"Sjökaptenänka","Widow, ships captain","SW","SW",0,4217,11,0,0,"2","SHD",23357
31638,"Sjökaptendotter","Daughter, ships captain","SW","SW",0,4217,13,0,0,"2","SHD",23358
31639,"Sjökaptenhustru","Wife, ships captain","SW","SW",0,4217,11,0,0,"2","SHD",23359
31640,"Sjökokerska","Cook, on ship","SW","SW",0,53150,0,0,0,"1","SHD",23360
31641,"Sjökonstapelänka","Widow, sea constable","SW","SW",0,99999,11,0,0,"2","SHD",23361
31642,"Sjöman","Ordinary seaman","SW","SW",0,98135,0,0,0,"1","SHD",23362
31643,"Sjömansänka","Widow, ordinary seaman","SW","SW",0,98135,11,0,0,"2","SHD",23363
31644,"Sjömansdotter","Daughter, ordinary seaman","SW","SW",0,98135,13,0,0,"2","SHD",23364
31645,"Sjömanselev","Ordinary seaman","SW","SW",0,98135,0,0,0,"1","SHD",23365
31646,"Sjömansgosse","Deckboy","SW","SW",0,98190,0,0,0,"1","SHD",23366
31647,"Sjömanshusombudsman","Ombudsman, seamen","SW","SW",0,20210,0,0,0,"1","SHD",23367
31648,"Sjömanshusombudsmansänka","Widow, ombudsman, seamen","SW","SW",0,20210,11,0,0,"2","SHD",23368
31649,"Sjömanshustru","Wife, ordinary seaman","SW","SW",0,98135,11,0,0,"2","SHD",23369
31650,"Sjömanshusvaktmästareänka","Widow, caretaker, seamens´s house","SW","SW",0,55130,11,0,0,"2","SHD",23370
31651,"Sjömansmissionär","Missionary, seamens","SW","SW",0,14130,0,0,0,"1","SHD",23371
31652,"Sjömanspastor","Clergyman, seamens","SW","SW",0,14120,0,0,0,"1","SHD",23372
31653,"Sjömanspräst","Clergyman, seamens","SW","SW",0,14120,0,0,0,"1","SHD",23373
31654,"Sjömanspredikant","Clergyman, seamens","SW","SW",0,14120,0,0,0,"1","SHD",23374
31655,"Sjömaskinist","Ships machinist","SW","SW",0,98220,0,0,0,"1","SHD",23375
31656,"Sjötulluppsyningsmansänka","Widow, customs officer","SW","SW",0,31040,11,0,0,"2","SHD",23376
31657,"Sjötullvaktmästare","Customs clerk, caretaker","SW","SW",0,31040,0,0,0,"1","SHD",23377
